provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;30añosymás
Santa Fe;LA CAPITAL;Estatal;Urbano;Sala de 2;     ;     ;140;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;Sala de 3;     ;     ;1;1486;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;Sala de 4;     ;     ;     ;4;4832;7;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;6;5157;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;686;896;927;844;825;712;636;585;497;384;381;333;2520
Santa Fe;LA CAPITAL;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;1°;     ;     ;     ;     ;     ;3;3133;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;2929;157;48;17;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;2718;171;36;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3;2683;236;38;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;169;17;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;5;3228;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;7;3287;4;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;11;3224;13;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;8;3174;17;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;14;2998;31;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;23;3182;36;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;7;3144;80;9;     ;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;3073;107;31;8;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;Deambuladores;     ;90;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;Sala de 2;     ;     ;383;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;Sala de 3;     ;     ;2;1781;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;Sala de 4;     ;     ;     ;3;3010;13;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;Sala de 5;     ;     ;     ;     ;3;3090;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;LA CAPITAL;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;454;650;635;594;481;388;322;295;204;223;186;174;1175
Santa Fe;ROSARIO;Estatal;Rural;1°;     ;     ;     ;     ;     ;     ;190;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;64;13;4;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;50;9;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;63;12;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;2°;     ;     ;     ;     ;     ;     ;     ;191;7;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;3°;     ;     ;     ;     ;     ;     ;     ;     ;208;10;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;166;14;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;197;19;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;183;20;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;2;142;19;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;72;6;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;68;11;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;Sala de 3;     ;     ;     ;18;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;Sala de 4;     ;     ;     ;     ;109;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;Sala de 5;     ;     ;     ;     ;     ;112;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Rural;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;4;5;5;3;3;3;4;1;2;1;2;2;25
Santa Fe;ROSARIO;Estatal;Urbano;1°;     ;     ;     ;     ;     ;9;11542;275;35;6;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;18;7588;2565;1137;421;137;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;16;6258;1889;726;272;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;13;5464;1429;465;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;3;1249;329;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;12;12001;614;80;11;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;35;12501;951;185;42;9;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;33;11835;1096;236;76;24;2;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;47;10949;1056;301;81;13;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;75;10999;1413;377;94;14;5;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;51;10333;1458;425;87;11;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;20;9338;2068;682;240;88;14;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;21;8894;2226;1071;450;145;45;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;Deambuladores;     ;21;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;Lactantes;12;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;Sala de 2;     ;     ;40;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;Sala de 3;     ;     ;1;1386;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;Sala de 4;     ;     ;     ;10;8758;13;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;Sala de 5;     ;     ;     ;     ;16;10887;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Estatal;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1053;1413;1379;1391;1265;1093;986;817;765;682;642;544;5167
Santa Fe;ROSARIO;Privado;Urbano; ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;1°;     ;     ;     ;     ;     ;4;7708;36;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;12;6987;447;94;16;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;8;6407;422;77;10;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;16;6164;454;69;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;287;26;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;2°;     ;     ;     ;     ;     ;     ;11;7737;57;8;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;12;7961;78;9;3;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;30;7834;106;12;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;17;7418;131;25;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;6°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;38;7285;191;30;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;7°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;32;7285;175;26;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;8°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;10;7431;233;42;10;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;9°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;15;7284;292;62;18;6;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;Deambuladores;     ;32;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;Lactantes;     ;4;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;Sala de 2;     ;     ;717;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;Sala de 3;     ;     ;3;2567;3;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;Sala de 4;     ;     ;     ;6;6327;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;Sala de 5;     ;     ;     ;     ;7;7327;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Santa Fe;ROSARIO;Privado;Urbano;SNU;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;827;1022;1003;832;648;567;448;304;324;296;246;198;1875
Tucumán;CAPITAL;Estatal;Urbano;1°;     ;     ;     ;     ;     ;3;6693;44;5;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;10°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;12;4691;843;246;88;16;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;11°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;9;4408;708;175;43;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;12°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;23;4109;602;128;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;13°/14°;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;1;551;39;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;2°;     ;     ;     ;     ;     ;     ;     ;6898;123;10;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;3°;     ;     ;     ;     ;     ;     ;     ;4;7592;154;21;3;2;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;4°;     ;     ;     ;     ;     ;     ;     ;     ;     ;7354;163;35;12;2;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
Tucumán;CAPITAL;Estatal;Urbano;5°;     ;     ;     ;     ;     ;     ;     ;     ;     ;10;7131;169;45;14;1;1;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     ;     
